Part_Desc_;Rework;Work_Order_Qty;Case ID;label;Activity;Resource;Report_Type;Resource.1;Qty_Completed;Qty_for_MRB;activity_duration;Complete Timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases;en_event;nr_cases;nr_past_events;nr_ongoing_cases;cr_cases_intensity;complete_cases_intensity;hour_day;day_week;day_month;month_year
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;0;0;64.0;2012-02-02 10:20:00;620;2;3;10;0.0;0.0;1;34;13;37;0.0;41;0;0;1.0;4.0;5.0;1.0
Punch Holder;missing;350;Case188;deviant;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;27;0;2.0;2012-02-02 10:40:00;640;2;3;10;43.0;44510.0;12;34;21;37;9.0;48;2.3488372093023258;0.0015951471579420354;23.0;1.0;9.0;1.0
Flange;missing;221;Case218;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;126.0;2012-02-02 11:36:00;696;2;3;11;1236.0;4058.0;5;34;8;37;4.0;48;0.01779935275080906;0.001971414489896501;16.0;2.0;3.0;1.0
Punch Holder;missing;350;Case188;deviant;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;27;0;1.0;2012-02-02 13:30:00;810;2;3;13;170.0;44680.0;13;34;21;37;9.0;48;0.5941176470588235;0.0015890778871978514;23.0;1.0;9.0;1.0
Punch Holder;missing;350;Case188;deviant;Round Grinding - Machine 3;ID4445;D;Machine 3 - Round Grinding;12;0;175.0;2012-02-02 13:31:00;811;2;3;13;1.0;44681.0;14;34;21;37;9.0;48;101.0;0.0015890423222398782;23.0;1.0;9.0;1.0
Punch Holder;missing;350;Case188;deviant;Round Grinding - Machine 3;ID4445;D;Machine 3 - Round Grinding;0;0;23.0;2012-02-02 13:55:00;835;2;3;13;24.0;44705.0;15;34;21;37;9.0;48;4.208333333333333;0.0015881892405771167;23.0;1.0;9.0;1.0
Bearing;missing;163;Case240;deviant;Turning & Milling - Machine 6;ID4529;D;Machine 6 - Turning & Milling;40;0;526.0;2012-02-02 15:46:00;946;2;3;15;539.0;1966.0;5;34;14;37;1.0;48;0.029684601113172542;0.001017293997965412;9.0;4.0;5.0;1.0
Punch Holder;missing;350;Case267;deviant;Laser Marking - Machine 7;ID4882;D;Machine 7- Laser Marking;50;0;31.0;2012-02-02 15:53:00;953;2;3;15;878.0;40195.0;43;34;78;37;42.0;48;0.10364464692482915;0.0015424804080109466;11.0;2.0;28.0;2.0
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;0;0;259.0;2012-02-02 16:00:00;960;2;3;16;340.0;340.0;2;34;13;37;0.0;41;0.011764705882352941;0;1.0;4.0;5.0;1.0
Housing;missing;20;Case34;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;0;0;34.0;2012-02-02 16:04:00;964;2;3;16;1306.0;5661.0;14;34;21;37;13.0;41;0.0222052067381317;0.0024730612965907085;23.0;1.0;9.0;1.0
Cable Head;missing;53;Case38;deviant;Turning & Milling - Machine 4;ID4167;D;Machine 4 - Turning & Milling;14;0;405.0;2012-02-02 16:08:00;968;2;3;16;405.0;1446.0;9;34;19;37;8.0;48;0.027160493827160494;0.0006915629322268327;12.0;1.0;9.0;1.0
Punch Holder;missing;350;Case267;deviant;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;200;0;519.0;2012-02-02 17:02:00;1022;2;3;17;69.0;40264.0;44;34;78;37;43.0;48;1.318840579710145;0.0015398370753030002;11.0;2.0;28.0;2.0
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID4219;D;Machine 8 - Turning & Milling;10;0;205.0;2012-02-02 19:38:00;1178;2;3;19;218.0;558.0;3;34;13;37;0.0;41;0.027522935779816515;0;1.0;4.0;5.0;1.0
Cable Head;missing;53;Case38;deviant;Turning & Milling - Machine 5;ID4429;D;Machine 5 - Turning & Milling;8;0;210.0;2012-02-02 19:44:00;1184;2;3;19;216.0;1662.0;10;34;19;37;8.0;48;0.05092592592592592;0.0006016847172081829;12.0;1.0;9.0;1.0
Bearing;missing;163;Case240;deviant;Turning & Milling - Machine 6;ID4429;D;Machine 6 - Turning & Milling;16;0;215.0;2012-02-02 19:45:00;1185;2;3;19;239.0;2205.0;6;34;14;37;1.0;48;0.06694560669456066;0.0009070294784580499;9.0;4.0;5.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 5;ID4429;S;Machine 5 - Turning & Milling;1;0;187.0;2012-02-02 22:53:00;1373;2;3;22;0.0;0.0;1;35;23;38;0.0;2;0;0;23.0;2.0;10.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 5;ID4429;D;Machine 5 - Turning & Milling;12;0;104.0;2012-02-02 23:39:00;1419;2;3;23;46.0;46.0;2;35;23;38;0.0;2;0;0;23.0;2.0;10.0;1.0
Gauge;missing;40;Case77;deviant;Turning & Milling - Machine 9;ID3846;S;Machine 9 - Turning & Milling;0;0;438.0;2012-02-02 23:40:00;1420;2;3;23;1438.0;3339.0;4;35;5;38;3.0;7;0.012517385257301807;0.0008984725965858042;7.0;2.0;3.0;1.0
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID4219;S;Machine 8 - Turning & Milling;0;0;180.0;2012-02-03 00:00:00;0;2;4;0;262.0;820.0;4;35;13;38;0.0;41;0.030534351145038167;0;1.0;4.0;5.0;1.0
Cable Head;missing;53;Case38;deviant;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;10;0;259.0;2012-02-03 00:06:00;6;2;4;0;262.0;1924.0;11;35;19;38;8.0;48;0.04580152671755725;0.0005197505197505198;12.0;1.0;9.0;1.0
Punch Holder;missing;350;Case188;deviant;Round Grinding - Machine 3;ID0420;D;Machine 3 - Round Grinding;23;0;297.0;2012-02-03 00:55:00;55;2;4;0;660.0;45365.0;16;35;21;38;15.0;48;0.15454545454545454;0.001565083213931445;23.0;1.0;9.0;1.0
Ballnut;missing;10;Case46;regular;Packing;ID4820;D;Packing;10;0;60.0;2012-02-03 01:00:00;60;2;4;1;1079.0;7185.0;11;34;11;37;9.0;41;0.033364226135310475;0.0023660403618649965;12.0;3.0;4.0;1.0
Punch Holder;missing;350;Case267;deviant;Lapping - Machine 1;ID4882;D;Machine 1 - Lapping;0;0;75.0;2012-02-03 01:15:00;75;2;4;1;493.0;40757.0;45;34;78;37;44.0;48;0.18661257606490872;0.0015457467428907918;11.0;2.0;28.0;2.0
Ballnut;missing;250;Case28;deviant;Turning & Milling - Machine 6;ID4794;S;Machine 6 - Turning & Milling;3;0;629.0;2012-02-03 06:45:00;405;2;4;6;1866.0;1866.0;2;34;16;37;1.0;19;0.006430868167202572;0.0005359056806002144;1.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4932;S;Machine 4 - Turning & Milling;0;0;360.0;2012-02-03 07:00:00;420;2;4;7;441.0;487.0;3;34;23;37;2.0;2;0.013605442176870748;0.002053388090349076;23.0;2.0;10.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 5;ID4932;D;Machine 5 - Turning & Milling;48;0;436.0;2012-02-03 07:02:00;422;2;4;7;2.0;489.0;4;34;23;37;3.0;2;3.0;0.002044989775051125;23.0;2.0;10.0;1.0
Punch Holder;missing;350;Case267;deviant;Laser Marking - Machine 7;ID4882;D;Machine 7- Laser Marking;70;0;39.0;2012-02-03 07:40:00;460;2;4;7;385.0;41142.0;46;34;78;37;44.0;48;0.23896103896103896;0.0015312819017062856;11.0;2.0;28.0;2.0
Ballnut;missing;250;Case28;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;0;0;97.0;2012-02-03 09:06:00;546;2;4;9;141.0;2007.0;3;34;16;37;1.0;19;0.0851063829787234;0.0004982561036372695;1.0;1.0;9.0;1.0
Ballnut;missing;36;Case37;deviant;Flat Grinding - Machine 11;ID0998;D;Machine 11 - Grinding;36;0;120.0;2012-02-03 10:00:00;600;2;4;10;1812.0;5501.0;9;34;15;37;7.0;2;0.013245033112582781;0.0018178512997636793;11.0;4.0;5.0;1.0
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;0;0;210.0;2012-02-03 10:30:00;630;2;4;10;630.0;1450.0;5;34;13;37;4.0;41;0.015873015873015872;0.000689655172413793;1.0;4.0;5.0;1.0
Ballnut;missing;10;Case75;deviant;Turning & Milling - Machine 8;ID0997;D;Machine 8 - Turning & Milling;10;0;60.0;2012-02-03 11:30:00;690;2;4;11;60.0;1510.0;6;34;13;37;5.0;41;0.16666666666666666;0.0006622516556291391;1.0;4.0;5.0;1.0
Punch Holder;missing;350;Case267;deviant;Lapping - Machine 1;ID4882;D;Machine 1 - Lapping;150;0;125.0;2012-02-03 11:53:00;713;2;4;11;253.0;41395.0;47;34;78;37;44.0;48;0.36363636363636365;0.0015219229375528446;11.0;2.0;28.0;2.0
Ballnut;missing;250;Case28;deviant;Turning & Milling - Machine 6;ID4167;S;Machine 6 - Turning & Milling;2;0;327.0;2012-02-03 12:50:00;770;2;4;12;224.0;2231.0;4;34;16;37;1.0;19;0.05357142857142857;0.00044822949350067237;1.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 5;ID4167;D;Machine 5 - Turning & Milling;39;0;334.0;2012-02-03 12:50:00;770;2;4;12;348.0;837.0;5;34;23;37;3.0;2;0.020114942528735632;0.0011947431302270011;23.0;2.0;10.0;1.0
Punch Holder;missing;350;Case188;deviant;Final Inspection Q.C.;ID4618;D;Quality Check 1;0;0;138.0;2012-02-03 12:54:00;774;2;4;12;719.0;46084.0;17;34;21;37;15.0;48;0.14186369958275383;0.0015623643780921794;23.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 5;ID4932;D;Machine 5 - Turning & Milling;50;0;460.0;2012-02-03 20:30:00;1230;2;4;20;460.0;1297.0;6;34;23;37;3.0;2;0.015217391304347827;0.0007710100231303007;23.0;2.0;10.0;1.0
Ballnut;missing;30;Case223;regular;Packing;other;D;Packing;12;0;60.0;2012-02-05 01:00:00;60;2;6;1;3810.0;17920.0;18;34;24;37;17.0;41;0.013123359580052493;0.0015066964285714286;1.0;3.0;11.0;1.0
Housing;missing;20;Case34;regular;Packing;ID4820;D;Packing;9;0;60.0;2012-02-05 01:00:00;60;2;6;1;3416.0;9077.0;15;34;21;37;14.0;41;0.008782201405152224;0.0016525283684036575;23.0;1.0;9.0;1.0
Spur Gear;missing;69;Case12;regular;Turning & Milling - Machine 9;ID0937;D;Machine 9 - Turning & Milling;69;0;75.0;2012-02-05 01:15:00;75;2;6;1;8011.0;14055.0;12;34;26;37;11.0;41;0.005117962801148421;0.001422981145499822;15.0;4.0;12.0;1.0
Punch Holder;Y;350;Case188;deviant;Round Grinding - Machine 3;ID4445;D;Machine 3 - Round Grinding;20;0;150.0;2012-02-05 01:15:00;75;2;6;1;2181.0;48265.0;18;34;21;37;15.0;48;0.04676753782668501;0.0014917642183777064;23.0;1.0;9.0;1.0
Slip Ring Adapter;missing;80;Case195;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;0;0;75.0;2012-02-05 01:15:00;75;2;6;1;6370.0;6370.0;2;34;14;37;1.0;48;0.0031397174254317113;0.0006279434850863422;9.0;4.0;5.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4641;D;Machine 4 - Turning & Milling;23;0;434.0;2012-02-05 06:38:00;398;2;6;6;2048.0;3345.0;7;33;23;37;3.0;2;0.00537109375;0.00029895366218236175;23.0;2.0;10.0;1.0
Gauge;missing;40;Case77;deviant;Turning & Milling - Machine 9;ID4641;D;Machine 9 - Turning & Milling;3;0;265.0;2012-02-05 06:38:00;398;2;6;6;3298.0;6637.0;5;33;5;36;4.0;7;0.006064281382656155;0.0006026819346090101;7.0;2.0;3.0;1.0
Punch Holder;Y;350;Case188;deviant;Round Grinding - Machine 3;ID4445;D;Machine 3 - Round Grinding;39;0;413.0;2012-02-05 06:53:00;413;2;6;6;338.0;48603.0;19;33;21;36;18.0;48;0.30177514792899407;0.0015019648992860523;23.0;1.0;9.0;1.0
Ballnut;missing;250;Case28;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;0;0;13.0;2012-02-05 07:16:00;436;2;6;7;2546.0;4777.0;5;33;16;36;4.0;19;0.0054988216810683424;0.0004186728072011723;1.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling Q.C.;ID4163;D;Quality Check 1;0;0;100.0;2012-02-05 08:40:00;520;2;6;8;122.0;3467.0;8;33;23;36;7.0;2;0.09016393442622951;0.0005768676088837611;23.0;2.0;10.0;1.0
Punch Holder;missing;350;Case267;deviant;Round Grinding - Machine 3;ID0420;D;Machine 3 - Round Grinding;5;0;49.0;2012-02-05 10:02:00;602;2;6;10;2769.0;44164.0;48;33;78;36;47.0;48;0.033224990971469845;0.0014491440992663708;11.0;2.0;28.0;2.0
Ballnut;missing;30;Case223;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;18;0;45.0;2012-02-05 11:16:00;676;2;6;11;616.0;18536.0;19;33;24;36;17.0;41;0.08116883116883117;0.0015105740181268882;1.0;3.0;11.0;1.0
Slip Ring Adapter;missing;80;Case195;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;40;0;97.0;2012-02-05 11:18:00;678;2;6;11;603.0;6973.0;3;33;14;36;1.0;48;0.03316749585406302;0.0007170514842965725;9.0;4.0;5.0;1.0
Cable Head;missing;53;Case38;deviant;Turning & Milling Q.C.;ID4493;D;Quality Check 1;53;0;121.0;2012-02-05 11:29:00;689;2;6;11;3563.0;5487.0;12;33;19;36;11.0;48;0.003929273084479371;0.0005467468562055768;12.0;1.0;9.0;1.0
Punch Holder;Y;350;Case188;deviant;Final Inspection Q.C.;ID4618;D;Quality Check 1;0;0;244.0;2012-02-05 11:32:00;692;2;6;11;279.0;48882.0;20;33;21;36;18.0;48;0.3655913978494624;0.0014933922507262387;23.0;1.0;9.0;1.0
Cable Head;missing;185;Case225;deviant;Final Inspection Q.C.;ID4163;D;Quality Check 1;0;0;50.0;2012-02-05 12:50:00;770;2;6;12;6559.0;44458.0;36;33;51;36;30.0;48;0.014026528434212532;0.0014395609339151558;12.0;4.0;26.0;1.0
Ballnut;missing;10;Case75;deviant;Turning & Milling Q.C.;ID4493;D;Quality Check 1;10;0;80.0;2012-02-05 12:50:00;770;2;6;12;2960.0;4470.0;7;33;13;36;5.0;41;0.00472972972972973;0.00044742729306487697;1.0;4.0;5.0;1.0
Cable Head;missing;185;Case225;deviant;Final Inspection Q.C.;ID4163;D;Quality Check 1;58;0;40.0;2012-02-05 14:00:00;840;2;6;14;70.0;44528.0;37;33;51;36;36.0;48;1.3142857142857143;0.001437297879985627;12.0;4.0;26.0;1.0
Punch Holder;Y;350;Case188;deviant;Final Inspection Q.C.;ID4618;D;Quality Check 1;27;0;3.0;2012-02-05 14:07:00;847;2;6;14;155.0;49037.0;21;32;21;35;18.0;48;0.6580645161290323;0.0014886718192385342;23.0;1.0;9.0;1.0
Housing;missing;20;Case34;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;9;0;360.0;2012-02-05 15:00:00;900;2;6;15;840.0;9917.0;16;32;21;35;14.0;41;0.03571428571428571;0.0017142280931733388;23.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;32;0;541.0;2012-02-05 15:52:00;952;2;6;15;432.0;3899.0;9;32;23;35;7.0;2;0.027777777777777776;0.0007694280584765325;23.0;2.0;10.0;1.0
Spur Gear;missing;69;Case12;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;69;0;120.0;2012-02-05 16:00:00;960;2;6;16;885.0;14940.0;13;32;26;35;11.0;41;0.04632768361581921;0.0014725568942436412;15.0;4.0;12.0;1.0
Slip Ring Adapter;missing;80;Case195;regular;Lapping - Machine 1;ID0998;D;Machine 1 - Lapping;40;0;235.0;2012-02-05 16:38:00;998;2;6;16;320.0;7293.0;4;32;14;35;1.0;48;0.0625;0.0008227067050596463;9.0;4.0;5.0;1.0
Slip Ring Adapter;missing;80;Case195;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;69;0;265.0;2012-02-05 17:43:00;1063;2;6;17;65.0;7358.0;5;32;14;35;1.0;48;0.3076923076923077;0.0008154389779831476;9.0;4.0;5.0;1.0
Punch Holder;missing;350;Case267;deviant;Round Grinding - Q.C.;ID4618;D;Quality Check 1;0;0;392.0;2012-02-05 18:04:00;1084;2;6;18;482.0;44646.0;49;32;78;35;48.0;48;0.1908713692946058;0.001455897504815661;11.0;2.0;28.0;2.0
Punch Holder;missing;350;Case267;deviant;Round Grinding - Machine 3;ID4355;D;Machine 3 - Round Grinding;16;0;226.0;2012-02-05 20:03:00;1203;2;6;20;119.0;44765.0;50;32;78;35;49.0;48;0.773109243697479;0.001452027253434603;11.0;2.0;28.0;2.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4167;D;Machine 4 - Turning & Milling;23;0;477.0;2012-02-05 23:53:00;1433;2;6;23;481.0;4380.0;10;32;23;35;7.0;2;0.02494802494802495;0.0006849315068493151;23.0;2.0;10.0;1.0
Punch Plate;missing;170;Case20;deviant;Round Grinding - Machine 3;ID4445;S;Machine 3 - Round Grinding;0;0;21.0;2012-02-06 00:17:00;17;2;0;0;13817.0;30851.0;19;32;23;35;14.0;3;0.0049214735470796845;0.0014910375676639332;23.0;2.0;10.0;1.0
Flange;missing;221;Case218;regular;Packing;ID4820;D;Packing;148;0;60.0;2012-02-06 01:00:00;60;2;0;1;5124.0;9182.0;6;32;8;35;5.0;48;0.004879000780640125;0.0011979960792855588;16.0;2.0;3.0;1.0
Cable Head;missing;185;Case225;deviant;Packing;ID4820;D;Packing;58;0;60.0;2012-02-06 01:00:00;60;2;0;1;0.0;45188.0;38;32;51;35;37.0;48;92;0.0014384349827387803;12.0;4.0;26.0;1.0
Cable Head;missing;185;Case225;deviant;Packing;ID4820;D;Packing;0;0;60.0;2012-02-06 01:00:00;60;2;0;1;660.0;45188.0;39;32;51;35;38.0;48;0.1393939393939394;0.0014384349827387803;12.0;4.0;26.0;1.0
Spur Gear;missing;69;Case12;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;0;0;75.0;2012-02-06 01:15:00;75;2;0;1;555.0;15495.0;14;32;26;35;11.0;41;0.07387387387387387;0.001419812842852533;15.0;4.0;12.0;1.0
Bearing;missing;163;Case240;deviant;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;0;0;75.0;2012-02-06 01:15:00;75;2;0;1;4650.0;6855.0;7;32;14;35;1.0;48;0.004516129032258065;0.0007293946024799417;9.0;4.0;5.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4529;D;Machine 4 - Turning & Milling;11;0;224.0;2012-02-06 03:41:00;221;2;0;3;228.0;4608.0;11;32;23;35;7.0;2;0.06578947368421052;0.0006510416666666666;23.0;2.0;10.0;1.0
Bearing;missing;73;Case6;deviant;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;1;0;90.0;2012-02-06 06:30:00;390;2;0;6;0.0;0.0;1;33;17;36;0.0;41;0;0;9.0;1.0;9.0;1.0
Bearing;missing;73;Case6;deviant;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;0;0;24.0;2012-02-06 06:36:00;396;2;0;6;6.0;6.0;2;33;17;36;0.0;41;0;0;9.0;1.0;9.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID0997;D;Machine 4 - Turning & Milling;9;0;180.0;2012-02-06 06:36:00;396;2;0;6;175.0;4783.0;12;33;23;36;7.0;2;0.09142857142857143;0.0006272214091574326;23.0;2.0;10.0;1.0
Punch Holder;missing;350;Case267;deviant;Round Grinding - Machine 3;ID4445;D;Machine 3 - Round Grinding;52;0;647.0;2012-02-06 06:53:00;413;2;0;6;650.0;45415.0;51;33;78;36;50.0;48;0.14307692307692307;0.0014312451833094792;11.0;2.0;28.0;2.0
Punch Plate;missing;170;Case20;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;0;0;17.0;2012-02-06 07:07:00;427;2;0;7;410.0;31261.0;20;33;23;36;19.0;3;0.16829268292682928;0.0014714820383225104;23.0;2.0;10.0;1.0
Ballnut;missing;36;Case37;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;36;0;1.0;2012-02-06 07:42:00;462;2;0;7;4182.0;9683.0;10;33;15;36;9.0;2;0.006456241032998565;0.00123928534545079;11.0;4.0;5.0;1.0
Punch Holder;missing;350;Case267;deviant;Round Grinding - Machine 3;ID0420;D;Machine 3 - Round Grinding;6;0;73.0;2012-02-06 08:09:00;489;2;0;8;76.0;45491.0;52;33;78;36;51.0;48;1.2236842105263157;0.0014288540590446461;11.0;2.0;28.0;2.0
Slip Ring Adapter;missing;80;Case195;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;11;0;43.0;2012-02-06 08:37:00;517;2;0;8;894.0;8252.0;6;33;14;36;5.0;48;0.024608501118568233;0.0007270964614638875;9.0;4.0;5.0;1.0
Cable Head;missing;53;Case38;deviant;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;53;0;79.0;2012-02-06 09:39:00;579;2;0;9;1330.0;6817.0;13;33;19;36;12.0;48;0.012781954887218045;0.0005867683731846853;12.0;1.0;9.0;1.0
Spur Gear;missing;20;Case41;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;20;0;20.0;2012-02-06 10:41:00;641;2;0;10;11646.0;17246.0;8;33;13;36;7.0;48;0.003692254851451142;0.001333642583787545;1.0;4.0;5.0;1.0
Spur Gear;missing;12;Case273;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;12;0;8.0;2012-02-06 10:50:00;650;2;0;10;19978.0;27155.0;6;33;15;36;5.0;48;0.0029532485734307737;0.0013625483336402136;11.0;4.0;5.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;14;0;288.0;2012-02-06 11:49:00;709;2;0;11;313.0;5096.0;13;33;23;36;7.0;2;0.05750798722044728;0.0005886970172684458;23.0;2.0;10.0;1.0
Spur Gear;missing;69;Case12;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;30;0;167.0;2012-02-06 12:40:00;760;2;0;12;685.0;16180.0;15;33;26;36;11.0;41;0.06277372262773723;0.0013597033374536465;15.0;4.0;12.0;1.0
Flange;missing;221;Case218;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;148;0;83.0;2012-02-06 12:47:00;767;2;0;12;707.0;9889.0;7;33;8;36;5.0;48;0.039603960396039604;0.0011123470522803114;16.0;2.0;3.0;1.0
Flange;missing;221;Case218;regular;Final Inspection Q.C.;ID4287;D;Quality Check 1;148;0;50.0;2012-02-06 12:50:00;770;2;0;12;3.0;9892.0;8;32;8;35;7.0;48;9.333333333333334;0.0011120097048119692;16.0;2.0;3.0;1.0
Spur Gear;missing;69;Case12;regular;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;25;0;60.0;2012-02-06 13:47:00;827;2;0;13;67.0;16247.0;16;32;26;35;15.0;41;0.6417910447761194;0.0014156459654089985;15.0;4.0;12.0;1.0
Bearing;missing;163;Case240;deviant;Turning & Milling Q.C.;ID4618;D;Quality Check 1;50;0;1.0;2012-02-06 15:22:00;922;2;0;15;847.0;7702.0;8;32;14;35;7.0;48;0.02833530106257379;0.0007790184367696703;9.0;4.0;5.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4932;D;Machine 4 - Turning & Milling;12;0;229.0;2012-02-06 15:59:00;959;2;0;15;250.0;5346.0;14;32;23;35;7.0;2;0.072;0.0007482229704451926;23.0;2.0;10.0;1.0
Bearing;missing;163;Case240;deviant;Laser Marking - Machine 7;ID0998;D;Machine 7- Laser Marking;50;0;40.0;2012-02-06 16:03:00;963;2;0;16;41.0;7743.0;9;32;14;35;8.0;48;0.5853658536585366;0.0007748934521503294;9.0;4.0;5.0;1.0
Bearing;missing;163;Case240;deviant;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;50;0;42.0;2012-02-06 17:06:00;1026;2;0;17;63.0;7806.0;10;32;14;35;8.0;48;0.38095238095238093;0.0007686395080707148;9.0;4.0;5.0;1.0
Spur Gear;missing;12;Case72;regular;Turning & Milling - Machine 8;ID4219;S;Machine 8 - Turning & Milling;0;0;574.0;2012-02-06 17:22:00;1042;2;0;17;0.0;0.0;1;33;10;36;0.0;48;0;0;7.0;3.0;4.0;1.0
Spur Gear;missing;12;Case72;regular;Turning & Milling - Machine 8;ID4219;D;Machine 8 - Turning & Milling;12;0;46.0;2012-02-06 18:09:00;1089;2;0;18;47.0;47.0;2;33;10;36;0.0;48;0;0;7.0;3.0;4.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4167;D;Machine 4 - Turning & Milling;13;0;184.0;2012-02-06 20:16:00;1216;2;0;20;257.0;5603.0;15;33;23;36;7.0;2;0.07392996108949416;0.0007139032661074424;23.0;2.0;10.0;1.0
Spur Gear;missing;36;Case262;deviant;Turning & Milling - Machine 6;ID4167;S;Machine 6 - Turning & Milling;2;0;310.0;2012-02-06 23:37:00;1417;2;0;23;0.0;0.0;1;34;4;37;0.0;19;0;0;17.0;1.0;2.0;1.0
Bearing;missing;163;Case240;deviant;Packing;ID4491;D;Packing;50;0;60.0;2012-02-07 01:00:00;60;2;1;1;474.0;8280.0;11;34;14;37;10.0;48;0.05485232067510549;0.0007246376811594203;9.0;4.0;5.0;1.0
Spur Gear;missing;36;Case262;deviant;Turning & Milling - Machine 6;ID4529;S;Machine 6 - Turning & Milling;0;0;66.0;2012-02-07 01:00:00;60;2;1;1;83.0;83.0;2;34;4;37;0.0;19;0.012048192771084338;0;17.0;1.0;2.0;1.0
Spur Gear;missing;69;Case12;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;0;0;75.0;2012-02-07 01:15:00;75;2;1;1;0.0;16935.0;17;34;26;37;16.0;41;45;0.0013581340419250073;15.0;4.0;12.0;1.0
Spur Gear;missing;69;Case12;regular;Flat Grinding - Machine 11;ID4882;D;Machine 11 - Grinding;0;0;75.0;2012-02-07 01:15:00;75;2;1;1;688.0;16935.0;18;34;26;37;17.0;41;0.06540697674418605;0.0013581340419250073;15.0;4.0;12.0;1.0
Bearing;missing;60;Case261;regular;Turning & Milling - Machine 8;ID0997;S;Machine 8 - Turning & Milling;0;0;327.0;2012-02-07 02:05:00;125;2;1;2;0.0;0.0;1;35;10;38;0.0;48;0;0;7.0;3.0;4.0;1.0
Cable Head;missing;150;Case67;regular;Turning & Milling - Machine 4;ID4529;D;Machine 4 - Turning & Milling;13;0;371.0;2012-02-07 02:27:00;147;2;1;2;371.0;5974.0;16;35;23;38;7.0;2;0.05660377358490566;0.0006695681285570807;23.0;2.0;10.0;1.0
Spur Gear;missing;36;Case262;deviant;Turning & Milling - Machine 6;ID4529;D;Machine 6 - Turning & Milling;34;0;330.0;2012-02-07 06:30:00;390;2;1;6;330.0;413.0;3;35;4;38;0.0;19;0.012121212121212121;0;17.0;1.0;2.0;1.0
